1173,1
1322,1
881,0
457,1
782,0
1860,1
1085,1
505,1
689,1
3529,1
3267,0
3554,1
475,1
1052,1
2963,0
1300,0
721,1
2968,0
2090,0
29,0
1586,0
1353,1
3442,0
1226,1
2766,0
1024,1
1766,0
1744,0
2481,1
1950,0
1183,1
2040,1
1271,0
685,0
3525,0
1492,1
199,1
1626,0
2529,0
1792,0
2535,1
1443,1
978,1
467,1
27,1
1707,0
3276,0
3497,0
1149,1
1557,0
296,1
651,1
1997,0
2962,1
3044,0
2737,1
43,1
3341,0
1899,0
1533,0
2187,0
2248,0
997,1
2527,0
969,1
2872,0
3439,0
1669,0
2649,0
2408,0
870,0
2883,0
2276,0
1474,1
3150,0
1312,1
3519,0
1940,1
1095,1
2519,0
3051,1
3315,0
2629,0
1249,0
334,1
953,1
1198,1
1158,1
3416,1
663,1
3349,1
172,1
2292,0
272,0
592,1
302,1
37,1
3323,0
618,1
2308,0
638,1
3251,1
3639,1
417,1
3370,1
523,0
45,1
1796,0
1345,0
2111,1
3259,0
2805,0
177,1
3451,0
908,1
2863,0
200,1
261,1
593,1
1192,1
852,0
2495,0
1000,0
1342,1
1783,0
2879,0
1419,1
3645,0
2669,1
2799,0
2786,0
2237,0
1248,1
1199,1
2037,0
1346,1
2261,0
1706,0
1037,1
816,1
175,1
1880,0
2476,1
1087,1
213,0
267,0
1186,0
1436,1
3172,1
1241,1
2330,0
2127,0
369,1
1379,1
2557,0
3503,0
617,1
3022,1
137,1
921,1
862,0
3662,0
998,1
112,1
676,1
3388,0
1979,1
2298,0
3501,0
406,1
1214,1
1432,1
798,1
1658,0
78,1
1205,1
184,1
1710,0
2284,1
1258,1
3641,0
679,1
3506,0
3498,1
2613,0
1470,1
2756,0
589,1
2684,1
1335,1
3311,0
2404,0
654,1
2757,1
2458,0
2179,0
1038,0
2633,0
477,1
1864,0
918,0
1689,1
3366,1
552,1
1799,0
613,1
1448,0
1278,1
526,1
3426,1
2804,0
2411,1
636,1
503,1
2294,0
2420,0
649,0
2759,1
3173,0
231,1
1204,1
1426,0
2730,0
3102,1
1096,1
2515,0
954,1
718,1
2333,0
1676,0
940,1
330,0
2636,1
41,0
2982,1
1545,0
1167,1
3038,1
2006,0
2401,1
2828,0
694,1
1543,0
2969,0
1672,1
3086,1
2943,0
1156,1
1060,1
3590,1
332,0
3059,0
2966,0
1380,0
1999,1
1821,0
203,0
3496,0
525,1
1151,1
3112,0
2752,0
2104,1
2039,0
706,1
1486,1
3009,0
2753,1
499,1
3158,1
2445,0
2426,0
677,1
445,0
1089,0
111,0
2245,0
1375,1
1084,1
452,0
1228,1
1396,0
600,1
3101,0
2909,0
3013,1
791,1
3415,1
1040,1
242,1
611,1
1573,1
2622,1
227,1
2465,0
650,1
1043,1
190,0
2070,0
1128,0
2586,0
2320,0
1911,1
329,0
307,1
2128,0
1433,1
3246,1
2345,0
2279,1
1992,0
1209,1
3680,0
1336,1
2653,1
53,1
1862,1
2912,0
1589,0
416,1
3293,0
1835,0
1638,1
2486,1
2176,1
848,0
747,1
2347,1
421,1
2429,0
1259,1
3114,0
3163,0
1908,0
2318,0
2076,0
1610,0
2850,1
2525,0
3521,0
430,1
2513,0
658,1
922,1
229,1
3588,0
1910,0
833,1
1169,1
1237,1
1392,1
1382,0
408,0
3302,0
1065,0
1231,1
1035,1
3558,0
3677,0
1815,0
161,0
1933,0
1236,1
324,1
3577,0
3661,0
2911,0
2623,1
