1844,0
1531,0
97,1
1269,1
896,1
2957,0
1896,0
746,1
2253,1
955,1
794,1
3287,0
3358,1
1784,1
1698,1
1758,0
2203,1
3481,1
2746,1
299,1
125,1
3382,1
3080,1
1410,1
1490,0
1242,1
3357,1
3189,0
937,1
2709,0
2944,0
1570,1
995,1
659,1
188,0
926,1
429,1
509,1
2368,1
1833,0
1450,1
1240,1
1329,1
2163,0
2500,1
1334,1
3663,0
219,1
3518,1
1608,0
681,1
976,1
3538,1
2108,1
3528,1
1828,0
1423,1
1487,1
1003,0
2319,1
186,1
3313,0
702,1
1623,0
964,1
2482,0
886,1
251,1
595,1
17,0
1004,1
834,1
262,1
3492,0
910,1
2686,0
1831,0
493,1
392,0
2363,0
1665,1
2177,0
2141,0
644,1
2300,1
1187,1
448,1
1416,1
355,1
3572,1
1691,1
1851,0
1829,0
409,1
2858,1
3143,0
15,1
3459,1
1726,1
2379,0
2456,0
668,1
1118,0
2664,1
605,1
992,1
844,1
517,0
1407,1
2814,1
2325,1
2821,0
2342,0
648,1
3057,0
1653,1
3161,0
878,1
1687,1
2497,0
323,1
1328,1
730,1
1587,1
2782,0
1643,1
2937,0
2219,0
3561,1
314,1
1671,0
516,1
2785,0
2409,0
3373,1
755,1
3290,0
1129,1
2185,1
3221,0
2780,0
162,0
3362,1
720,1
534,1
1080,1
3123,0
3166,1
2658,1
196,1
1313,1
3153,1
277,1
2964,1
1970,0
3609,1
265,1
909,1
159,1
1712,1
67,0
645,1
3381,1
2454,1
1749,1
2856,0
3164,1
559,0
2901,0
1514,0
2235,0
460,1
1062,1
2975,1
859,0
968,1
2609,1
2533,0
2178,0
1869,1
519,1
3658,0
3579,0
569,1
2307,1
3484,1
2953,1
3630,0
2593,0
586,1
2000,0
3354,1
2620,1
86,1
967,1
2130,1
1016,1
3638,0
3089,1
2271,0
1321,1
3377,0
3047,1
2287,0
42,1
382,0
1325,1
1554,0
1778,1
1680,1
2113,1
854,1
2336,1
398,1
1786,1
2927,0
2550,0
3475,0
469,1
3003,1
567,1
1411,1
3092,0
3531,1
436,0
933,1
2739,0
1050,0
2135,1
1684,1
3472,1
2577,0
1455,1
810,1
1934,0
568,0
2576,0
19,1
3336,1
221,1
1770,0
3664,0
2826,0
520,1
2038,1
544,1
1816,0
407,1
3457,1
1540,1
1804,1
3338,1
3118,0
3477,1
2136,1
3329,1
486,0
1257,1
2437,0
549,1
1746,1
2843,1
2960,0
2932,0
691,1
1254,1
1216,1
3046,1
114,1
1366,1
88,1
498,1
1193,1
2655,0
1429,0
2845,1
2984,0
1677,0
1808,1
2616,0
2371,1
853,1
2715,1
3339,1
1506,0
1885,1
180,1
3512,0
73,1
1874,0
2902,0
1827,1
2407,0
1771,1
2853,0
768,1
497,1
3542,1
665,1
2509,0
259,0
1772,0
2143,0
3374,1
3040,0
1338,0
631,1
1867,0
275,1
157,1
3385,1
1668,0
1856,0
1564,0
1854,0
1723,1
3157,1
1731,0
643,0
1858,1
2656,1
2066,0
1777,0
2764,0
1891,1
1741,1
1431,1
2560,0
3648,0
1430,0
1794,0
2033,0
1872,0
1823,1
2792,0
210,1
2952,1
3295,0
3160,0
2106,1
1495,0
1534,1
1944,1
750,1
2065,0
1078,1
211,1
1343,1
632,1
285,1
3593,1
319,1
739,1
3607,1
2419,0
2594,1
234,1
1071,1
3306,1
709,1
2095,0
3389,0
2119,0
2057,1
3225,0
1819,0
2267,1
2400,1
