2732,0
107,1
1685,0
3075,1
3334,0
3196,0
2021,0
2225,0
1260,0
2643,0
2332,0
1948,0
1425,1
195,1
2190,0
724,1
1318,1
1836,0
502,0
1873,0
625,1
3646,0
2144,0
736,0
3380,0
765,1
282,1
2871,0
3272,0
2847,0
1729,0
2775,0
333,1
2666,1
1978,0
1042,1
1467,1
1054,1
1898,0
311,1
3190,0
2765,0
980,1
821,1
2608,0
2674,0
3578,0
2724,0
2156,0
3130,0
191,1
403,1
3121,0
3476,0
1030,0
378,0
1246,1
64,0
2589,0
2687,0
2377,0
2157,0
3206,0
3328,0
1853,0
664,1
2480,0
1264,0
1981,0
575,1
1613,0
1850,0
1768,0
2392,0
1683,0
3262,0
315,1
1641,0
3025,0
2630,0
3524,1
3398,0
2583,0
3109,0
46,1
3058,0
167,1
2564,0
2270,0
1503,0
312,0
2908,0
2349,1
1798,0
1538,0
2181,0
3298,0
1600,0
3231,0
2819,0
2930,0
3280,0
2729,0
1295,1
2958,0
401,0
847,1
1297,1
3282,0
994,1
278,1
1732,0
1413,1
3611,0
3124,1
1039,1
44,1
1546,0
3232,0
2749,0
350,1
3453,0
35,1
623,1
435,1
599,0
3216,0
917,1
2941,0
1990,1
3319,0
3151,0
3508,0
50,1
123,1
3167,0
249,0
1938,0
2247,0
2563,0
1164,1
1497,0
1196,1
3097,0
1316,1
2184,0
3152,0
3420,1
1809,0
3011,0
2934,0
942,1
1168,1
3474,0
3547,1
3619,0
2747,0
2704,0
3194,0
2098,0
3257,0
1394,1
1713,0
3241,0
536,1
2781,0
2436,0
183,1
3570,0
3274,0
1494,0
250,0
3325,0
1562,0
2581,0
1621,0
2376,0
2175,0
510,1
889,1
1881,0
168,1
1076,0
1031,1
2412,0
3629,0
454,0
924,1
1441,1
1649,1
3424,0
2866,0
3331,0
2423,0
764,1
328,1
3428,0
1093,1
1598,0
133,1
639,1
2148,0
2827,0
3210,0
827,0
1904,0
1529,0
673,1
1227,1
2069,0
371,1
986,1
1408,1
1957,0
2060,0
3467,0
2965,0
3060,0
756,1
3201,0
1047,1
2074,0
233,1
2566,0
3461,0
713,1
2626,0
1274,1
3620,0
3405,0
3242,0
3546,1
538,1
3332,1
2740,0
1292,1
1756,0
1364,1
3113,0
385,1
1284,0
283,1
2502,0
3510,1
1830,0
3581,0
3191,0
1485,0
404,1
3218,0
3429,0
1897,0
2950,0
3240,0
82,1
1581,0
2384,1
801,1
869,1
1104,1
2538,0
2573,0
1692,0
1352,0
3117,0
2042,0
2054,0
2615,0
2748,0
1619,0
1174,1
3440,0
3402,1
54,1
565,1
925,1
1400,1
2731,0
1032,1
3463,0
1340,0
696,1
838,1
3537,0
1012,1
2874,0
2133,0
3036,0
1172,1
2727,0
2380,0
1526,0
1107,1
938,1
394,0
2035,1
335,1
2051,0
860,1
1153,0
1556,0
359,0
2824,0
2707,0
3523,0
1824,0
576,1
805,1
3303,0
872,1
3438,0
2393,0
2891,0
2335,0
2180,0
2358,0
2601,0
784,0
1063,1
2997,0
2015,0
1521,0
1489,0
1802,1
3569,1
2614,0
3228,0
1235,0
2791,0
2640,0
2496,0
2385,0
2045,0
1615,0
2211,1
2760,0
646,0
3544,1
2612,0
2262,0
3199,0
3285,0
1195,0
1822,0
2348,1
1289,1
1014,1
3212,1
2695,0
1637,0
1245,0
813,1
1124,0
28,0
3379,0
209,1
2256,0
1913,0
3154,0
182,1
2209,0
1923,0
533,1
2928,0
287,1
698,0
2865,0
1793,0
