697,0
2949,0
1350,0
836,0
2475,0
120,0
935,0
331,0
2112,0
1417,0
2055,0
3460,0
1386,0
1483,0
115,0
3626,0
961,0
2914,0
1593,0
930,0
590,0
1371,0
368,0
3642,0
1082,0
513,0
1139,0
3202,0
2034,0
2886,0
3239,0
1806,0
2511,0
1568,0
1603,0
1886,0
3217,0
3465,0
770,1
800,0
1785,0
223,0
166,0
3595,0
554,0
3606,0
2646,0
153,0
2681,0
3178,0
1358,0
3635,0
1131,0
2784,0
2331,0
3222,0
3340,0
370,0
3223,0
3555,0
1660,0
738,0
2610,0
3198,0
2544,0
21,0
3193,0
3248,0
2216,0
2611,0
2082,0
2278,0
472,0
3617,0
3001,0
1025,0
1888,0
2954,0
3279,0
2788,0
1023,0
1654,0
2350,0
3137,0
1418,0
1751,0
3037,0
379,0
56,0
2435,0
829,0
708,0
594,0
245,0
1566,0
179,0
512,0
2559,0
1906,0
1267,0
2142,0
2530,0
2255,0
1144,0
2207,0
1166,0
1925,0
55,0
2635,0
2721,0
305,0
2503,0
24,0
3361,0
3359,0
1165,0
2158,0
2651,0
3069,0
3237,0
3562,0
49,0
792,1
1926,0
286,0
1132,0
1362,0
2417,0
212,0
1727,0
2366,0
3347,0
543,0
1125,0
1056,0
2221,0
3514,0
777,0
3399,0
2885,0
3186,0
2584,0
528,0
3085,0
806,0
2761,0
2322,0
3393,0
1395,0
1145,0
2149,0
652,0
1813,0
2567,0
2733,0
2857,0
1276,0
2906,0
1666,0
1870,0
1114,0
3602,0
438,0
3333,0
1980,0
3369,0
893,0
1779,0
451,0
530,0
2338,0
1427,1
70,0
913,0
1477,0
1527,0
433,0
1592,0
2549,0
1287,0
2199,0
524,0
1745,0
786,0
173,0
735,0
2632,0
560,0
1667,0
887,0
65,0
3446,0
2031,0
1103,0
2768,0
2172,0
59,0
3665,0
3335,0
3310,0
2014,0
2194,0
2425,0
496,0
63,1
3445,0
1317,0
2017,0
1188,0
2829,0
1690,0
2246,0
1090,0
2743,0
2457,0
57,0
135,0
2132,0
119,0
3033,0
680,0
338,0
256,0
1682,0
965,0
1359,0
2161,0
100,0
839,0
2160,0
3252,0
3026,0
3093,0
3179,0
389,0
2948,0
198,0
1402,0
3660,0
3138,0
3551,0
1565,0
2405,0
2763,0
2103,0
2869,0
3140,0
3643,0
2355,0
77,0
3220,0
2603,0
1646,0
2058,0
400,0
2413,0
2568,0
143,0
2313,0
587,0
2490,0
1901,0
811,0
3000,0
2677,0
577,0
1987,0
2071,0
1360,0
2094,0
774,0
2587,0
2722,0
3182,0
2472,0
226,0
1452,0
678,0
1730,0
1803,0
1491,0
2063,0
2285,0
3447,0
511,0
2166,0
1711,0
2191,0
236,1
1020,1
1650,0
2414,0
2833,0
2842,0
1720,0
339,0
3061,0
2877,0
561,0
348,0
2680,0
237,0
2012,0
2402,0
897,0
515,0
1748,0
2887,0
2052,0
3208,0
3200,0
1073,0
32,0
987,0
2258,0
609,0
604,0
1578,0
1294,0
474,0
3314,0
2323,0
2923,0
3233,0
1932,0
2473,0
2772,0
2447,0
1740,0
666,0
1176,0
711,0
1108,0
2073,0
1488,0
2001,0
1718,0
2532,0
655,0
1612,0
3146,0
2087,0
2101,0
1895,0
931,0
958,0
1045,0
3466,0
165,0
2508,0
2424,0
1330,0
1160,0
988,0
3615,0
3387,0
3493,0
9,0
1774,0
1837,0
2140,0
3601,0
414,0
2260,0
7,0
855,1
483,0
2734,0
