1146,1
2995,0
1315,0
3597,0
1949,0
2422,1
507,1
1962,0
3227,0
3383,0
2362,0
550,0
2916,0
857,0
13,1
2993,0
2838,0
825,1
3386,0
1868,0
3634,0
104,1
3098,0
1525,0
3320,1
2022,0
773,1
529,1
3610,0
518,0
527,1
3327,0
944,1
163,0
1679,1
2020,1
2710,0
2438,0
2427,0
2661,0
2461,0
1122,1
1136,1
809,1
1817,0
553,1
1473,1
748,1
2293,0
1989,0
488,0
2321,0
670,1
2894,0
956,1
3007,0
3017,0
58,1
2541,0
1927,0
327,1
1356,0
2708,1
2007,0
2778,0
241,0
423,0
390,1
170,1
504,1
3300,0
463,1
1072,0
358,1
1519,0
2174,0
71,1
480,1
661,1
2841,0
2061,0
1348,1
1471,1
2169,1
3337,1
1958,0
1444,1
2023,0
2479,0
2818,0
309,0
3126,1
3413,0
704,1
367,1
1724,1
388,1
2498,0
3020,0
2451,0
2302,0
1561,0
1515,0
1611,1
1782,0
2639,0
545,0
1390,1
2807,1
2483,0
263,1
127,1
831,1
2959,0
3425,1
3294,0
1280,1
1255,1
787,0
2575,0
1179,0
3536,0
255,1
3391,0
983,1
822,1
1571,0
3552,1
2644,0
793,0
2150,0
3029,0
864,0
1221,1
2528,0
683,1
1207,1
2439,0
1535,1
2929,0
3454,0
2931,0
1937,0
108,1
3238,0
1134,1
62,1
2720,0
3515,1
141,1
817,1
1627,0
122,1
1548,0
2443,0
3148,0
3067,1
871,1
1639,1
2645,0
2846,0
443,1
422,0
3452,0
2537,0
2571,1
626,1
2631,0
1909,0
1852,0
2134,0
2570,0
1476,1
845,1
1736,0
2173,0
1137,1
3353,1
2596,0
802,1
1715,0
2352,0
3502,0
2900,0
1628,1
1094,1
1234,1
2996,0
3657,0
1115,1
2010,0
2582,0
2382,0
2202,0
2370,1
3396,1
2893,0
2654,0
47,0
482,1
3266,0
3376,0
1894,0
2244,0
1046,1
490,0
2145,0
3204,0
116,1
506,1
3470,0
481,1
2844,0
686,1
321,1
1664,1
928,1
1180,0
3596,0
2558,0
2604,0
470,1
3621,0
2543,0
2774,0
1747,0
3435,0
3105,0
2492,1
3608,0
3576,1
2859,0
2468,0
1591,0
1097,1
1812,0
396,1
714,1
934,0
985,0
888,0
91,0
1010,0
779,1
2548,0
902,1
2659,0
126,0
2726,0
1928,0
2970,0
2994,1
1752,0
386,1
1887,0
3168,0
740,1
1119,1
3175,1
2109,0
2213,0
1588,1
1066,1
2754,0
701,0
79,1
2825,1
2867,0
578,1
1832,0
3509,1
3264,0
1834,0
3422,1
1624,0
1498,0
2779,0
2907,0
3247,0
1388,1
2241,0
2711,0
960,0
1697,0
361,1
3066,0
2304,0
2693,0
1460,1
1415,1
2092,0
1826,0
1719,0
3174,0
2789,1
843,1
1550,0
3127,0
1412,0
3322,0
975,1
2860,0
923,1
2552,0
2663,0
291,1
907,0
1013,0
2493,0
3553,1
640,0
585,1
2723,0
74,1
3254,0
971,1
93,0
2167,0
2068,0
607,1
621,1
466,0
3352,1
3530,0
1296,1
2817,1
564,0
1354,1
89,0
3134,0
3074,0
2192,0
1243,1
2208,0
397,1
2295,1
3139,0
1308,1
1759,0
1890,1
3081,0
2946,0
2410,0
752,1
841,1
2823,0
3104,0
2692,0
669,1
3185,0
3073,0
1849,0
2569,0
1743,0
244,1
1135,1
2470,1
1239,1
1154,1
3395,0
2938,0
3659,0
3211,0
178,1
2027,0
3679,0
3317,0
3245,0
