2254,0
583,1
2773,0
1702,0
105,1
3181,0
2053,0
1206,1
2522,0
672,1
1737,0
1127,1
2123,0
3408,1
2297,0
281,1
1716,0
1034,1
1946,0
3296,0
3234,0
2487,0
1026,1
1800,0
2665,1
3594,0
660,0
3244,0
129,1
2605,0
1263,1
2694,0
1282,1
959,1
2198,0
3411,0
558,1
2861,0
113,1
867,1
3330,0
1693,0
3297,0
3517,0
929,1
3532,0
2341,0
1965,0
308,1
1875,0
1811,0
2105,0
3289,0
2597,0
340,1
1447,1
1734,0
3480,0
239,0
2919,0
3441,0
647,1
3021,0
1633,0
1458,1
2803,0
2311,0
217,1
1959,0
2337,0
2936,0
434,1
1162,1
1351,1
3365,0
1355,1
76,1
342,1
1057,0
14,1
1081,1
2004,0
2122,0
3270,0
945,1
1256,1
3367,0
1547,0
1253,0
628,1
374,1
891,1
1769,0
3485,0
2942,0
410,1
1112,1
117,1
1327,0
2758,0
1918,0
2751,0
458,1
1208,1
3632,0
1996,0
3342,0
181,0
3444,0
2822,0
270,1
3099,0
1163,0
3612,0
1516,0
901,1
3482,0
2326,0
1409,0
3400,0
532,1
2922,0
160,1
2514,0
858,1
3560,0
3599,0
3070,0
164,1
118,1
449,1
598,1
384,0
2795,0
1462,1
2770,0
2539,0
90,1
2269,0
2864,0
2290,0
310,1
981,1
3592,0
39,1
3106,1
1583,0
1532,0
2233,0
294,1
2762,0
3043,0
1939,0
2306,0
3384,0
1753,0
2978,0
3573,0
148,1
1563,0
1275,0
2830,0
1725,0
2089,0
343,1
2036,0
3177,0
2396,0
3281,0
991,1
2716,0
2521,0
642,1
1449,0
1009,0
876,1
2449,0
1451,1
1397,1
146,1
1051,1
2783,0
1309,1
1863,0
2075,0
875,1
1482,0
2170,0
23,0
1953,0
1389,1
103,1
1337,1
3125,0
3640,0
3042,0
982,1
2403,0
3170,0
574,1
1272,1
2851,0
868,1
354,1
3464,0
3449,0
1907,0
1775,0
3360,0
2971,0
2572,1
61,1
630,1
900,1
671,1
1378,1
879,1
12,1
4,1
2690,0
2835,0
2696,0
1841,0
1424,1
1936,0
3120,0
790,1
1994,0
2317,0
284,1
185,1
2517,0
1674,0
2282,0
1001,1
3434,1
3516,0
2925,0
1919,0
2467,0
2389,0
2556,0
2353,0
3304,0
3309,0
3027,0
3250,0
1739,0
1983,0
2899,0
2291,0
1288,0
508,1
487,0
2153,0
151,0
2114,0
2802,0
1704,0
3133,0
3468,0
1594,0
877,1
1405,1
3401,0
3004,0
492,1
3091,0
1805,0
3184,0
1421,1
2650,0
1285,1
2884,0
3676,0
743,0
1185,1
1601,0
1331,1
3236,0
3255,0
3283,0
2725,0
2580,0
1921,0
2555,0
1541,0
1876,0
1900,0
2395,0
2013,0
1884,0
675,1
485,1
230,1
3183,0
1651,0
2848,0
3096,0
130,1
2713,1
2889,0
2951,0
1963,0
69,1
1596,0
3631,0
1148,1
2204,0
1510,0
627,1
3649,0
208,1
2991,0
2507,0
615,1
797,1
2005,1
3667,0
501,1
1502,0
1191,1
1973,0
1976,0
134,0
2933,0
362,1
269,1
2691,0
2265,0
248,1
3507,0
2672,0
1703,0
885,1
3603,0
1365,0
1310,1
2398,0
1106,1
3589,0
993,1
85,1
570,1
2787,0
2890,0
883,1
1892,0
140,1
2049,0
2303,0
1439,1
2275,0
1636,0
2973,0
3580,0
1381,1
2676,0
2240,0
2367,0
2491,0
3355,0
1553,0
2373,0
1825,1
2852,0
521,1
2832,0
